Id,Start,Name,Impact,Currency
cfbd22ec-570d-4457-bc64-b58ed7575656,04/03/2017 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
dba63eba-6e4f-46c3-a623-863b6663498a,04/05/2017 18:00:00,FOMC Minutes,HIGH,USD
fea6cec5-ab82-4b54-909b-e37a5c11aa0b,04/06/2017 22:00:00,Trump - Xi meeting,HIGH,USD
6665ad6e-f461-4bcf-bc97-2e8e13510a47,04/07/2017 12:30:00,Nonfarm Payrolls,HIGH,USD
49201be9-94d6-4dfa-821a-4a345d81bf94,04/07/2017 12:30:00,Unemployment Rate,HIGH,USD
f1d8343c-a9fb-4f0e-b6fd-ae2b3809edc8,04/07/2017 14:00:00,Trump - Xi meeting,HIGH,USD
175e1f9c-b396-4e93-8cd3-ba536e301b33,04/10/2017 20:10:00,Fed's Chair Yellen speech,HIGH,USD
ff115dd5-401e-4171-ada9-ff99be105b6a,04/12/2017 10:00:00,President Trump speech,HIGH,USD
e1c33e36-8351-46fb-8978-c77865088465,04/14/2017 12:30:00,Consumer Price Index (YoY),HIGH,USD
a1bd21e8-82c6-46fe-b661-20b6a085f47d,04/14/2017 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
036b3de8-740f-40fb-808b-493fbc0f085f,04/20/2017 17:15:00,Treasury Sec Mnuchin speech,HIGH,USD
945101cd-9ab2-4cde-ad22-6ce1e18e3315,04/22/2017 20:15:00,Treasury Sec Mnuchin speech,HIGH,USD
d2a7e794-c608-4c41-a67b-18f90f566ab4,04/27/2017 12:30:00,Durable Goods Orders,HIGH,USD
5b2c2b9f-34e3-4982-81ed-248c8e2ac97d,04/27/2017 12:30:00,Durable Goods Orders ex Transportation,HIGH,USD
8a720bdf-1033-4f73-a3fe-36b61efa8f59,04/28/2017 12:30:00,Gross Domestic Product Annualized,HIGH,USD
b019f4d9-a588-4f45-ada0-3642fa280118,04/28/2017 12:30:00,Gross Domestic Product Price Index,HIGH,USD
4f0bfa56-216f-4dd7-a35a-a0aad13ae9f3,05/01/2017 14:00:00,ISM Manufacturing PMI,HIGH,USD
8926a238-0ba3-4b36-9226-b0e5b2291550,05/01/2017 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
cd4cf81b-4f52-4b8f-9745-4eed02ddbc55,05/01/2017 14:45:00,Treasury Sec Mnuchin speech,HIGH,USD
6963c73b-7cc3-4da5-85fb-dd6026dffba0,05/03/2017 18:00:00,Fed Interest Rate Decision,HIGH,USD
c9d48fd6-2b42-4b2c-97ff-2e3b309b9639,05/03/2017 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
34fdc39f-c0d7-4d41-bd94-d36a3a4638e1,05/05/2017 12:30:00,Nonfarm Payrolls,HIGH,USD
322e4d69-c46b-4722-af4f-621efff77aa7,05/05/2017 12:30:00,Unemployment Rate,HIGH,USD
54ac1912-027d-4249-b1ae-e4f188f31174,05/05/2017 17:30:00,Fed's Chair Yellen speech,HIGH,USD
64e686eb-316c-40c8-b182-6fcdd373db1f,05/12/2017 12:30:00,Consumer Price Index (YoY),HIGH,USD
6631deea-a163-4064-a281-6396b2dddd77,05/12/2017 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
9e6adfba-658b-4685-b968-0701ae8dd96f,05/18/2017 14:00:00,Treasury Sec Mnuchin speech,HIGH,USD
1994ad25-84b5-4701-9cdc-85f3b322bee0,05/24/2017 18:00:00,FOMC Minutes,HIGH,USD
abaab6ca-c49f-4816-9230-ce873bde9670,05/25/2017 15:00:00,OPEC Press Conference,HIGH,USD
80b32218-62e1-4d99-8ff7-c32e8ddd5126,05/26/2017 12:30:00,Durable Goods Orders,HIGH,USD
cc6824b3-ed33-4fd4-9ac0-8a939a03346a,05/26/2017 12:30:00,Durable Goods Orders ex Transportation,HIGH,USD
1ad0af47-32d8-461c-a843-d76fa30ef4f3,05/26/2017 12:30:00,Gross Domestic Product Annualized,HIGH,USD
ecbb16d9-a878-4a11-8303-1cc08ace55cc,06/01/2017 14:00:00,ISM Manufacturing PMI,HIGH,USD
715d8559-9d24-4509-b4a4-d570bf45e829,06/01/2017 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
5cdfa46f-d72e-4863-ac86-e8c4eb1aa32b,06/02/2017 12:30:00,Average Hourly Earnings (MoM),HIGH,USD
8b9c9154-8672-485b-b22d-bb26256da904,06/02/2017 12:30:00,Nonfarm Payrolls,HIGH,USD
a84b3836-3e9f-4d1f-a245-97afc587b4c8,06/02/2017 12:30:00,Unemployment Rate,HIGH,USD
465db08b-ac89-4a00-acac-57f280ad7dee,06/14/2017 12:30:00,Consumer Price Index (YoY),HIGH,USD
8ce508f8-6d9c-44d5-af66-cb92d67abb03,06/14/2017 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
f6f1cdf0-4236-4c42-a9d6-913dc122d55a,06/14/2017 18:00:00,Fed Interest Rate Decision,HIGH,USD
56533c73-20e5-4b44-b2bd-13136c6cbcf7,06/14/2017 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
e189ef71-3950-4a57-b586-749d1865bad2,06/14/2017 18:00:00,FOMC Economic Projections,HIGH,USD
465c1232-b35e-4a2e-8e27-ce25ca911954,06/14/2017 18:30:00,FOMC Press Conference,HIGH,USD
404f75dd-33c7-42b9-9ebc-a788a473ca24,06/22/2017 20:30:00,Bank Stress Test Info,HIGH,USD
fdfa375e-8937-47ed-a6b4-44c0a757e5bd,06/26/2017 12:30:00,Durable Goods Orders,HIGH,USD
d48bb8f9-3022-435e-ab45-e45e897bf3b2,06/26/2017 12:30:00,Durable Goods Orders ex Transportation,HIGH,USD
d57a146e-8227-489d-81d6-2704458455cf,06/27/2017 17:00:00,Fed's Chair Yellen speech,HIGH,USD
85149b02-7abe-44e9-abbf-b879e939bb1e,06/29/2017 12:30:00,Gross Domestic Product Annualized,HIGH,USD
e1d46f8e-de00-4050-9bbb-09f1d3a94eac,07/03/2017 14:00:00,ISM Manufacturing PMI,HIGH,USD
507e6be0-64b5-4964-a564-973a1b035629,07/03/2017 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
45d87dc6-0a4a-4e2e-90c6-76004a329a21,07/05/2017 18:00:00,FOMC Minutes,HIGH,USD
986c215e-6a7b-419a-947d-7183f20873d8,07/06/2017 11:00:00,President Trump speech,HIGH,USD
cd8f7a98-3251-478f-8317-f579a8ae8c63,07/07/2017 11:00:00,Trump - Putin Meeting,HIGH,USD
71324891-31e8-4778-a8cc-0077f0f1a45f,07/07/2017 12:30:00,Labor Force Participation Rate,HIGH,USD
7a3ce2f7-3319-4000-9cc1-595e126823c4,07/07/2017 12:30:00,Nonfarm Payrolls,HIGH,USD
2bc0ffbc-d0f8-4f49-9b85-a6f9a24f8a55,07/07/2017 12:30:00,Unemployment Rate,HIGH,USD
605f66be-78b7-461e-a528-4fa2527612ef,07/12/2017 14:00:00,Fed's Chair Yellen testifies,HIGH,USD
8a404e26-60a2-42c8-995c-9f91214d212a,07/13/2017 14:00:00,Fed's Chair Yellen testifies,HIGH,USD
5937c823-dbdf-4467-b8f4-7c553e3c604b,07/13/2017 15:00:00,Fed's Chair Yellen testifies,HIGH,USD
c0d4f2be-39e5-44a8-8efe-fb78eb370107,07/14/2017 12:30:00,Consumer Price Index (YoY),HIGH,USD
2672db95-eb6f-499b-b825-6d2666ede25d,07/14/2017 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
64ed40b3-0f73-46df-8a77-1d7e750f1630,07/26/2017 18:00:00,Fed Interest Rate Decision,HIGH,USD
d389b6d2-fa8e-4528-a07c-602c4dcc132f,07/26/2017 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
f73440cc-769a-4bde-b394-65bcddf88c7a,07/28/2017 12:30:00,Gross Domestic Product Annualized,HIGH,USD
f66c87a3-62e4-458a-93e6-bfc04a2591c6,08/01/2017 14:00:00,ISM Manufacturing PMI,HIGH,USD
2bb4a5e0-dfd8-4fde-b112-5b1ec486216e,08/01/2017 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
8d88a9d0-fc0f-4ebb-be32-75c550b4816d,08/04/2017 12:30:00,Nonfarm Payrolls,HIGH,USD
f0e8559a-e9df-4b5f-a2c1-fbbfbf57e889,08/04/2017 12:30:00,Unemployment Rate,HIGH,USD
fd8352e1-60cb-4765-85a4-20bfe258fa4b,08/11/2017 12:30:00,Consumer Price Index (YoY),HIGH,USD
3ce296cc-6780-491a-9889-2ac54bfb71a6,08/11/2017 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
8bd3d1e1-a5fb-46cf-95f4-9f0c206a79f9,08/16/2017 18:00:00,FOMC Minutes,HIGH,USD
33478971-7e66-419a-9ae1-11a7502e8cdc,08/24/2017 08:00:00,Jackson Hole Symposium,HIGH,USD
f50e85d9-25b0-4fba-8811-97839b7e8da7,08/25/2017 00:00:00,Jackson Hole Symposium,HIGH,USD
4738d6c3-ff4e-4044-93d3-71e77e2abbac,08/25/2017 14:00:00,Fed's Chair Yellen speech,HIGH,USD
23152ae6-8fb6-4bd3-a3a1-9f12fc6c6067,08/26/2017 00:00:00,Jackson Hole Symposium,HIGH,USD
bbc6cd51-fdc1-4cb2-a151-2be265da3d16,08/30/2017 12:30:00,Gross Domestic Product Annualized,HIGH,USD
2534c87e-a0f4-4ea9-86c1-64275ff88972,08/31/2017 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
084ffb8c-7990-4175-b3ad-11c94dff9e8f,08/31/2017 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
aa207bac-95ee-493b-a418-119503263d1f,09/01/2017 12:30:00,Average Hourly Earnings (MoM),HIGH,USD
3cdb9969-e647-477f-8626-39c5f56e403e,09/01/2017 12:30:00,Nonfarm Payrolls,HIGH,USD
97a546e8-9360-413b-9a70-5efaa35f1b1f,09/01/2017 12:30:00,Unemployment Rate,HIGH,USD
19c08659-c142-43c2-a2a1-038f4ca789c3,09/01/2017 14:00:00,ISM Manufacturing PMI,HIGH,USD
e0abc34f-713c-4d00-99a5-c23082c6b18b,09/01/2017 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
e2282575-e832-4eec-b5d4-de681f210134,09/13/2017 12:30:00,Producer Price Index (MoM),HIGH,USD
c4868d13-8a36-4066-8dc0-81b743efc9fd,09/14/2017 12:30:00,Consumer Price Index (YoY),HIGH,USD
36f13d5d-0c85-4a8d-bbcf-9e3e263879ff,09/14/2017 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
8049fdf3-51b5-41df-acfb-9a3c1cb96c72,09/20/2017 18:00:00,Fed Interest Rate Decision,HIGH,USD
9811012b-f3be-4e45-a8ef-813cf286c0ee,09/20/2017 18:00:00,FOMC Economic Projections,HIGH,USD
fa6e44dd-5b7a-420b-ad69-c0ab35c9428a,09/20/2017 18:30:00,FOMC Press Conference,HIGH,USD
e8c9411a-76db-4579-859c-3f1584f97ee1,09/26/2017 16:45:00,Fed's Chair Yellen speech,HIGH,USD
aae35789-48af-431a-9fca-12db04001a93,09/27/2017 19:00:00,President Trump speech,HIGH,USD
27ef75ce-5920-438b-9f14-f23e2cc8a303,09/28/2017 12:30:00,Gross Domestic Product Annualized,HIGH,USD
2a64cfb3-fa66-4331-8a23-8989d87c175c,09/29/2017 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
96289e1e-26b0-4503-a9d3-3d2f1b259a77,09/29/2017 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
642c9446-3316-48cf-ba41-6228ff7fb002,10/02/2017 14:00:00,ISM Manufacturing PMI,HIGH,USD
b9ed3099-5f0f-46b7-b07a-c9cda031f403,10/02/2017 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
85f10244-3ccf-4205-b304-59badc796eac,10/04/2017 19:15:00,Fed's Chair Yellen speech,HIGH,USD
d33ac87d-0c60-40ac-8744-a85defeced9d,10/06/2017 12:30:00,Average Hourly Earnings (MoM),HIGH,USD
2cd03b7f-e1d5-4a3e-8d9f-30d097e6748b,10/06/2017 12:30:00,Nonfarm Payrolls,HIGH,USD
fedfe062-43d7-4b84-8628-b9da747cc94a,10/06/2017 12:30:00,Unemployment Rate,HIGH,USD
c3945558-1ad1-4ac6-8f97-531e05b2398b,10/11/2017 18:00:00,FOMC Minutes,HIGH,USD
98fe64df-5f73-468e-ac54-8fe3a77f5c9d,10/13/2017 12:30:00,Consumer Price Index (YoY),HIGH,USD
7c5d90db-2b4b-4400-b01e-be2ba4dc0d50,10/13/2017 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
d084b5d2-9675-45f0-8d05-0c908995d643,10/20/2017 23:30:00,Fed's Chair Yellen speech,HIGH,USD
8e5d16e6-f508-4efe-aed7-69d45ac14415,10/27/2017 12:30:00,Gross Domestic Product Annualized,HIGH,USD
aa6edcec-a5df-428d-8d20-6b49a7f1c936,10/30/2017 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
ce28e4aa-3ff4-4619-a4dd-53d9f6c11123,10/30/2017 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
47987aa7-7a14-4201-8d0d-5e692214e913,11/01/2017 14:00:00,ISM Manufacturing PMI,HIGH,USD
f1dfe4ae-92e9-4bfd-97ac-db08d24e7648,11/01/2017 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
21aabbf1-ca31-4add-816d-e5fe4a028f7f,11/01/2017 18:00:00,Fed Interest Rate Decision,HIGH,USD
c8f5f569-7f20-4aec-8b7f-ae33368db1da,11/01/2017 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
b7a4abc6-6b04-457f-a179-4b5aa178a0d6,11/02/2017 19:00:00,President Trump to announce Fed Chair Nominee,HIGH,USD
9244bbde-8127-4006-a14c-13de4a4ad676,11/03/2017 12:30:00,Nonfarm Payrolls,HIGH,USD
e49e0bd4-32d6-4eb4-b335-ef490e3fc327,11/03/2017 12:30:00,Unemployment Rate,HIGH,USD
cf105ddf-c2e5-4620-b81f-032cdde7b04c,11/07/2017 19:30:00,Fed's Chair Yellen speech,HIGH,USD
189ad5b5-c608-4c55-bfc4-86fa6986008e,11/14/2017 10:00:00,Fed's Chair Yellen speech,HIGH,USD
d93c7384-3711-4c04-b8ba-c9e186af1efb,11/15/2017 13:30:00,Consumer Price Index (YoY),HIGH,USD
da02424c-6e73-4f5d-88fd-44bd2feb93ff,11/15/2017 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
d2762b4e-48da-4770-9013-2ef669caf0bd,11/22/2017 19:00:00,FOMC Minutes,HIGH,USD
5a5da620-1f7e-4a95-8478-278186e7d50a,11/28/2017 20:45:00,Treasury Sec Mnuchin speech,HIGH,USD
cac7abe3-8295-465d-89a0-4a7e471cfab4,11/29/2017 13:30:00,Gross Domestic Product Annualized,HIGH,USD
0d6faa70-7719-4c5f-ae28-332195a99cb4,11/29/2017 15:00:00,Fed's Chair Yellen testifies,HIGH,USD
88cf2bd9-05c2-4a6a-83e3-d5e20b1bb243,11/30/2017 13:30:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
93008b1e-a529-4c4e-9f75-f994e51142d6,11/30/2017 13:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
1eccbe61-e4cf-41e3-b287-f68b337e8fdc,12/01/2017 15:00:00,ISM Manufacturing PMI,HIGH,USD
149f2ae2-0b3b-4bc5-bb0e-924e0be2c7cf,12/01/2017 15:00:00,ISM Manufacturing Prices Paid,HIGH,USD
f5147b65-d458-4600-b842-d46033efaab4,12/08/2017 13:30:00,Nonfarm Payrolls,HIGH,USD
e8e74c9d-f509-40c6-a175-ac38f43c3eca,12/08/2017 13:30:00,Unemployment Rate,HIGH,USD
d2984929-0cce-46f0-a427-c386db0059c1,12/13/2017 13:30:00,Consumer Price Index (YoY),HIGH,USD
eae221d3-2e1c-4b90-a471-f6d5b72396f0,12/13/2017 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
85bd6359-5d76-4d6d-8c10-9a53fd1338dd,12/13/2017 19:00:00,Fed Interest Rate Decision,HIGH,USD
434c7b09-96be-4014-83d9-cca0412494de,12/13/2017 19:00:00,FOMC Economic Projections,HIGH,USD
3be42961-8ba5-4509-9bdd-c4040b276686,12/13/2017 19:30:00,FOMC Press Conference,HIGH,USD
01634d07-6dbd-4fb6-96b0-da98381ba06f,12/21/2017 13:30:00,Gross Domestic Product Annualized,HIGH,USD
99628df7-19d2-4057-a017-72dc892a4925,12/22/2017 00:00:00,US Government Shutdown Limit,HIGH,USD
7bc58a35-4d45-4ab6-92af-7c6ddf36bf88,12/22/2017 13:30:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
9f1c0e54-dc09-48b3-97cd-b65d0daee23d,12/22/2017 13:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
2caaa284-4475-4445-a5fc-156e9fc4a17d,12/22/2017 13:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
507d7175-2df5-4ac4-97a9-6b62549b08fc,01/03/2018 15:00:00,ISM Manufacturing PMI,HIGH,USD
6ab5f3b9-2df2-498d-be1a-f3be52c1dcc7,01/03/2018 15:00:00,ISM Manufacturing Prices Paid,HIGH,USD
fc296489-0a7a-4973-9e48-d64497ae78db,01/03/2018 19:00:00,FOMC Minutes,HIGH,USD
e0cad0d9-979b-4798-a8d0-977380afd607,01/05/2018 13:30:00,Nonfarm Payrolls,HIGH,USD
d6736da4-23f8-4f98-97d7-890651f1d634,01/05/2018 13:30:00,Unemployment Rate,HIGH,USD
3d447249-2fab-45d3-ae61-8074de303001,01/12/2018 13:30:00,Consumer Price Index (YoY),HIGH,USD
2c2297d7-8301-47ba-9866-42b30c7437e9,01/12/2018 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
66efd00c-ccf8-4608-a006-d255b4171af5,01/26/2018 13:30:00,Gross Domestic Product Annualized,HIGH,USD
32311155-1ef7-4bec-8c00-66bc1166c40c,01/26/2018 13:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
6637b2b9-b828-42e1-a80f-4b279581edc6,01/29/2018 13:30:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
e30af44f-a40f-4b34-b8de-dd66dfe621d3,01/29/2018 13:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
c0e91ba3-d3d8-4721-882d-6e8967676653,01/31/2018 02:00:00,President Trump speech,HIGH,USD
eaf5cbfa-b673-462b-a640-36abf7c0b9d6,01/31/2018 19:00:00,Fed Interest Rate Decision,HIGH,USD
5b93b48d-c901-4d57-8a14-48b9ad075b8e,01/31/2018 19:00:00,Fed's Monetary Policy Statement,HIGH,USD
23c69d91-917c-46f5-be74-aef4f0d381ae,02/01/2018 15:00:00,ISM Manufacturing PMI,HIGH,USD
058721c1-3234-4a22-9c34-7932c0d75d75,02/01/2018 15:00:00,ISM Manufacturing Prices Paid,HIGH,USD
2ac662ce-af48-4e5c-acac-afc40d086c06,02/02/2018 13:30:00,Average Hourly Earnings (YoY),HIGH,USD
e19daec9-3584-4f50-a87d-b998987b8f1c,02/02/2018 13:30:00,Nonfarm Payrolls,HIGH,USD
a35bba0f-2aa9-42cd-89b2-868803388bd5,02/02/2018 13:30:00,Unemployment Rate,HIGH,USD
a43fb130-e016-4920-a6cd-fbf0dcc7f743,02/14/2018 13:30:00,Consumer Price Index (YoY),HIGH,USD
dfbc3d9f-b287-4cee-8dcc-45a4210a41c1,02/14/2018 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
707d8b35-9d85-4348-823b-5e28769c87ad,02/21/2018 19:00:00,FOMC Minutes,HIGH,USD
6bc95402-6c4f-47db-a7a3-5fe1efae5784,02/27/2018 13:30:00,Fed's Chair Powell speech,HIGH,USD
6ed910af-8110-4081-b03c-5ec959422e36,02/27/2018 13:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
b983ffaf-75ef-4c36-8260-4d22fc57fd77,02/28/2018 13:30:00,Gross Domestic Product Annualized,HIGH,USD
bba5f008-f838-4316-b06e-29207f9f8381,03/01/2018 13:30:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
26633d1d-55a3-45f0-b86b-103b3d3e35ed,03/01/2018 13:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
272620ac-c79d-4842-8d58-efd2a785dd63,03/01/2018 15:00:00,Fed's Chair Powell speech,HIGH,USD
69a1e915-153d-4375-8a49-e4094cc0f92f,03/01/2018 15:00:00,ISM Manufacturing PMI,HIGH,USD
05f55011-d0a9-4965-b5e9-ab3acc1fd17b,03/01/2018 15:00:00,ISM Manufacturing Prices Paid,HIGH,USD
c00810ef-3ea8-49e4-acaa-addcb7d279e8,03/09/2018 13:30:00,Average Hourly Earnings (YoY),HIGH,USD
82cee2f1-febb-44af-94d6-f468d0ef800f,03/09/2018 13:30:00,Nonfarm Payrolls,HIGH,USD
bc4b466f-7428-4103-ba9f-81b57e51a2be,03/13/2018 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
a1dc0c18-f150-410d-882c-08f8ff0d61ac,03/21/2018 18:00:00,Fed Interest Rate Decision,HIGH,USD
c3519f88-ebbe-4f8d-aac5-014267b64dc4,03/21/2018 18:00:00,Fed's Chair Powell speech,HIGH,USD
a244489b-bddd-4c9e-838b-222edcd0962b,03/21/2018 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
b993c9b4-5910-4b19-9267-b579e4695289,03/21/2018 18:00:00,FOMC Economic Projections,HIGH,USD
c531a39d-30d3-41e0-9549-403fa7d63824,03/21/2018 18:30:00,FOMC Press Conference,HIGH,USD
dc32087d-3fc6-438e-96c6-9831b8c59305,03/23/2018 13:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
d9e1ee55-1459-4b90-b448-d31d7c09ca62,03/28/2018 12:30:00,Gross Domestic Product Annualized,HIGH,USD
4b14878a-4cd1-4e38-a120-3ce79f1f4dce,03/29/2018 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
b6385627-1d28-4530-b772-147a37c0b8ba,04/02/2018 14:00:00,ISM Manufacturing PMI,HIGH,USD
4de5adfc-43a0-40c3-a0aa-2df50b00457e,04/06/2018 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
887e4b29-3b8e-4513-911e-e9c98536ec1e,04/06/2018 12:30:00,Nonfarm Payrolls,HIGH,USD
db6b0225-8cc7-4bbb-9db3-59ab0321fb16,04/06/2018 17:30:00,Fed's Chair Powell speech,HIGH,USD
759da567-7a90-4059-b014-062ecd265908,04/11/2018 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
7ee67bc2-8649-44c9-bced-ab900da20795,04/11/2018 18:00:00,FOMC Minutes,HIGH,USD
783b9ffa-f802-4ffe-95cb-34cfbcb3d413,04/26/2018 13:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
53c06c70-f0c6-47ef-af5b-8286fd6003d5,04/27/2018 12:30:00,Gross Domestic Product Annualized,HIGH,USD
42423c7e-c625-4a2d-88da-c14bbbaf34c4,04/30/2018 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
d03515a9-a5dc-4b5a-a78a-bccee5fd022e,05/01/2018 14:00:00,ISM Manufacturing PMI,HIGH,USD
efd93b30-600a-41be-a685-e3dbfc335923,05/02/2018 18:00:00,Fed Interest Rate Decision,HIGH,USD
e8077999-bdb5-4bb7-bcb4-f24a7ed3f2fd,05/02/2018 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
85a721d7-ee11-453a-83a4-8c76c4953cae,05/04/2018 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
0b4bb7ad-8214-4f4d-8535-c95bef9cd3c8,05/04/2018 12:30:00,Nonfarm Payrolls,HIGH,USD
8e2fe8ea-4227-43d9-83b4-0d65a48da789,05/08/2018 07:15:00,Fed's Chair Powell speech,HIGH,USD
3e783d6c-de21-48a2-b6ac-4bcd0ce57ea1,05/08/2018 18:00:00,President Trump speech,HIGH,USD
557faa50-dacd-47b9-97bc-93541e6dc79e,05/10/2018 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
47bbc7f1-9abd-4d82-a98f-a5a53531e558,05/23/2018 18:00:00,FOMC Minutes,HIGH,USD
e4fc25e8-d5ec-4678-9a18-b65ce8f8e08b,05/25/2018 12:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
e46cf927-4abb-45ec-9b7b-3baeb65e7eac,05/25/2018 13:20:00,Fed's Chair Powell speech,HIGH,USD
7ecab55c-d84a-41f8-abc2-d9eba2356244,05/30/2018 12:30:00,Gross Domestic Product Annualized,HIGH,USD
de927088-c7d5-49d3-84d1-5adab864d7df,05/31/2018 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
8dfe3377-99b0-4ad5-b328-1603c26bc4b0,06/01/2018 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
355419fe-e40b-4e35-b7c8-fa6339d1ffd9,06/01/2018 12:30:00,Nonfarm Payrolls,HIGH,USD
e768938e-39f8-41d9-8be9-9b9cc2698627,06/01/2018 14:00:00,ISM Manufacturing PMI,HIGH,USD
d22fed60-3e5f-47ca-89de-73f49f73295f,06/12/2018 01:00:00,Trump - Kim Meeting,HIGH,USD
583a384b-e303-466e-9256-35a8bf741858,06/12/2018 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
f929ada5-03f5-444d-8cff-4789418ff96d,06/13/2018 18:00:00,Fed Interest Rate Decision,HIGH,USD
df4034e7-b3d4-46ed-acc2-50a19c42512c,06/13/2018 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
0e89e3e2-95f3-4e02-963e-eeebcf7466d9,06/13/2018 18:00:00,FOMC Economic Projections,HIGH,USD
c54b0906-b326-449f-8539-c7a0545f16a9,06/13/2018 18:30:00,FOMC Press Conference,HIGH,USD
75332dd0-c14c-4b69-b476-4be28497adc2,06/20/2018 13:30:00,Fed's Chair Powell speech,HIGH,USD
34fbf62f-9637-4a6e-b1ef-d874e1f0e2fe,06/21/2018 20:30:00,Bank Stress Test Info,HIGH,USD
f6a29771-afaf-439b-a52e-604f7081d3ff,06/26/2018 12:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
55ac28ce-65ee-43c6-a1f7-0545b48305bd,06/28/2018 12:30:00,Gross Domestic Product Annualized,HIGH,USD
f9e855ba-914b-4170-aed1-a2b37f02770d,06/29/2018 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
5c30b19d-883c-41a8-8bef-0c88aeec9552,07/02/2018 14:00:00,ISM Manufacturing PMI,HIGH,USD
b2ae74d9-3b23-432e-a6ba-41d192c39097,07/05/2018 18:00:00,FOMC Minutes,HIGH,USD
cf58f9de-c415-4b35-8f7b-c498f2d87c07,07/06/2018 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
60fe42f5-26cc-4a3b-9562-84d71cc8fcbb,07/06/2018 12:30:00,Nonfarm Payrolls,HIGH,USD
073d0db5-a637-441b-9abf-5fb28f6c4eb8,07/12/2018 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
43b5e322-5f98-45c8-8243-7576915eeb35,07/12/2018 17:30:00,Fed's Chair Powell speech,HIGH,USD
5b70a7b8-40a0-463a-a2fb-82e6c4c43010,07/16/2018 10:15:00,Trump - Putin meeting,HIGH,USD
b49e1cc9-30c2-4bbb-a2d9-b8ca21766538,07/17/2018 14:00:00,Fed's Chair Powell speech,HIGH,USD
